room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
11692254,1481,30406585,Private room,,Aarhus,,10,0,0.0,4,1.0,,242.0,,Underetage med egen indgang,2017-07-28 01:21:50.596546,56.158968,10.113344,0101000020E610000049658A39083A2440268E3C1059144C40
5856267,1481,30406585,Private room,,Aarhus,,10,2,0.0,2,1.0,,242.0,,2 værelser med eget toilet,2017-07-28 01:21:50.593669,56.160937,10.113872,0101000020E610000038DC476E4D3A2440B1DB679599144C40
13835812,1481,72122451,Private room,,Aarhus,,4,7,4.5,2,1.0,,242.0,,Fully equipped & nice new apartment,2017-07-28 01:21:50.590195,56.172198,10.19831,0101000020E610000084F068E388652440E33785950A164C40
18954409,1481,132160534,Private room,,Aarhus,,6,1,0.0,4,2.0,,290.0,,2 min fra NorthSide Festival,2017-07-28 01:21:50.587486,56.155778,10.180514,0101000020E6100000B7F0BC546C5C2440D8B79388F0134C40
6250469,1481,32463304,Private room,,Aarhus,,24,11,5.0,2,1.0,,145.0,,Nice room close to University.,2017-07-28 01:21:49.261824,56.169427,10.214348,0101000020E61000000FED6305BF6D24409A07B0C8AF154C40
16614886,1481,109668388,Private room,,Aarhus,,1,3,5.0,2,1.0,,161.0,,Soveværelse m/adgang til privat spa og terrasse,2017-07-28 01:21:49.258254,56.141004,10.202058,0101000020E610000053CA6B2574672440774D486B0C124C40
13178087,1481,73690307,Private room,,Aarhus,,24,0,0.0,2,1.0,,162.0,,Værelse i Aarhus C,2017-07-28 01:21:49.255793,56.156541,10.18931,0101000020E61000008D9C853DED602440D7BD158909144C40
19130552,1481,77203750,Private room,,Aarhus,,2,0,0.0,2,1.0,,129.0,,Centrals Rooms in house,2017-07-28 01:21:48.434648,56.133279,10.185596,0101000020E61000006E895C70065F24402E1F49490F114C40
19160453,1481,77203750,Private room,,Aarhus,,2,0,0.0,2,1.0,,129.0,,Room in House with Garden,2017-07-28 01:21:48.431230,56.132282,10.18183,0101000020E610000005DD5ED2185D2440BBECD79DEE104C40
16719595,1481,109668388,Private room,,Aarhus,,1,6,5.0,2,1.0,,126.0,,"Værelse m/bad nær centrum, skov og strand",2017-07-28 01:21:48.428520,56.139986,10.20172,0101000020E6100000F3E505D847672440EDF2AD0FEB114C40
17630193,1481,117461113,Private room,,Aarhus,,24,0,0.0,2,1.0,,113.0,,Værelse i det ikoniske lighthouse,2017-07-28 01:21:47.759699,56.167038,10.227628,0101000020E6100000CA4E3FA88B74244039984D8061154C40
12517023,1481,14246684,Private room,,Aarhus,,24,1,0.0,2,1.0,,105.0,,Under the stars in the orangeri.,2017-07-28 01:21:47.757185,56.171446,10.218788,0101000020E6100000B68311FB04702440D88349F1F1154C40
13549660,1481,78006744,Private room,,Aarhus,,6,0,0.0,1,1.0,,113.0,,Lyst værelse,2017-07-28 01:21:47.754259,56.155646,10.169628,0101000020E6100000C6F8307BD956244069E04735EC134C40
19787586,1481,7463838,Private room,,Aarhus,,3,0,0.0,2,0.0,,122.0,,"Stort lyst vær. med egen indgang, bad og tekøkken",2017-07-28 01:21:47.752017,56.162861,10.168084,0101000020E610000034F6251B0F5624409D6516A1D8144C40
12841801,1481,70120763,Private room,,Aarhus,,11,0,0.0,1,1.0,,112.0,,Enkelt værelse,2017-07-28 01:21:47.748739,56.202821,10.155169,0101000020E6100000C0B4A84F724F244094F8DC09F6194C40
14610306,1481,45380678,Private room,,Aarhus,,1,16,4.5,3,1.0,,105.0,,Stort værelse med egen terrasse og spa.,2017-07-28 01:21:47.745811,56.139816,10.196072,0101000020E61000009752978C6364244091BA9D7DE5114C40
18902533,1481,66841505,Private room,,Aarhus,,24,0,0.0,1,1.0,,108.0,,Perfect place for a single traveler - simple room!,2017-07-28 01:21:47.743303,56.16393,10.198492,0101000020E6100000070951BEA0652440A96A82A8FB144C40
1232119,1481,5204034,Private room,,Aarhus,,5,8,5.0,2,1.0,,93.0,,Stort værelse m eget køkken og bad,2017-07-28 01:21:46.657273,56.194114,10.244454,0101000020E6100000B5C01E13297D24400ED940BAD8184C40
3619441,1481,16816075,Private room,,Aarhus,,24,48,4.5,4,2.0,,89.0,,Smuk lejlighed nær Domkirken/p-plads,2017-07-28 01:21:46.654255,56.154763,10.20959,0101000020E6100000252367614F6B2440C0D02346CF134C40
1091143,1481,5979978,Private room,,Aarhus,,24,2,0.0,2,1.0,,97.0,,3 floors with rooftop in Aarhus C ,2017-07-28 01:21:46.651395,56.162732,10.201674,0101000020E610000032E884D0416724409F01F566D4144C40
7569312,1481,15949092,Private room,,Aarhus,,24,0,0.0,2,1.0,,97.0,,"Centraly located + www, tv, parking",2017-07-28 01:21:46.648900,56.145733,10.190921,0101000020E61000003E3DB665C061244057790261A7124C40
4758629,1481,24554039,Private room,,Aarhus,,24,0,0.0,2,1.0,,97.0,,Nice Room in the Heart of Aarhus,2017-07-28 01:21:46.645974,56.154654,10.206578,0101000020E61000006C257497C46924400919C8B3CB134C40
18819000,1481,131023746,Private room,,Aarhus,,24,0,0.0,1,1.0,,84.0,,Cosy studio in the city center of Aarhus,2017-07-28 01:21:46.643785,56.151231,10.2038,0101000020E61000007FD93D7958682440199293895B134C40
2518392,1481,6435422,Private room,,Aarhus,,24,4,5.0,1,1.0,,96.0,,lovely and best place in town,2017-07-28 01:21:46.641250,56.155998,10.206963,0101000020E6100000CFF6E80DF7692440E61E12BEF7134C40
3273254,1481,15946722,Private room,,Aarhus,,2,2,0.0,4,2.0,,97.0,,Northside?,2017-07-28 01:21:46.638066,56.126517,10.190528,0101000020E6100000D0F1D1E28C612440ABB184B531104C40
9965271,1481,51208089,Private room,,Aarhus,,3,0,0.0,3,1.0,,97.0,,"Modern apartment, central, clean",2017-07-28 01:21:46.635107,56.167075,10.156051,0101000020E61000002504ABEAE54F2440567DAEB662154C40
10951102,1481,9264242,Private room,,Aarhus,,1,9,4.5,2,1.0,,89.0,,Mellem by og skov,2017-07-28 01:21:46.632851,56.127959,10.19331,0101000020E6100000C2FA3F87F96224404B1DE4F560104C40
19702563,1481,4549900,Private room,,Aarhus,,24,0,0.0,2,1.0,,94.0,,harbourfront,2017-07-28 01:21:46.630207,56.155834,10.21111,0101000020E610000095B7239C166C24406CCD565EF2134C40
19108934,1481,133512874,Private room,,Aarhus,,2,2,0.0,3,1.0,,97.0,,Delevenlig lejlighed i Viby :),2017-07-28 01:21:46.625510,56.130139,10.167575,0101000020E61000002041F163CC55244092770E65A8104C40
18848055,1481,9418996,Private room,,Aarhus,,1,0,0.0,4,1.0,,97.0,,Central located appartment in Aarhus,2017-07-28 01:21:46.623269,56.141771,10.192014,0101000020E610000090BFB4A84F622440B742588D25124C40
13798437,1481,81123098,Private room,,Aarhus,,24,0,0.0,2,1.0,,97.0,,Moderne lejlighed på Trøjborg,2017-07-28 01:21:46.621015,56.158338,10.192863,0101000020E610000086376BF0BE62244066DB696B44144C40
16759409,1481,111228916,Private room,,Aarhus,,24,2,0.0,4,2.0,,97.0,,"Luxury flat by Aarhus River, Aros and The Old City",2017-07-28 01:21:46.618661,56.155972,10.19785,0101000020E6100000F7065F984C652440BD8BF7E3F6134C40
15077132,1481,45380678,Private room,,Aarhus,,1,3,4.0,2,1.0,,89.0,,Hyggeligt værelse med adgang til spa & velvære,2017-07-28 01:21:46.611411,56.139283,10.196428,0101000020E61000009109F83592642440C3F17C06D4114C40
11672591,1481,61071917,Private room,,Aarhus,,24,0,0.0,2,1.0,,65.0,,Private room near City center,2017-07-28 01:21:45.227687,56.145081,10.188284,0101000020E61000005AB8ACC266602440AF22A30392124C40
15770397,1481,26320808,Private room,,Aarhus,,24,3,0.0,1,1.0,,65.0,,Room in the heart of Aarhus 5 min. from University,2017-07-28 01:21:45.223942,56.158684,10.207833,0101000020E6100000240F4416696A24400133DFC14F144C40
11990133,1481,64087207,Private room,,Aarhus,,24,0,0.0,2,1.0,,65.0,,Flot værelse i Centrum,2017-07-28 01:21:45.221165,56.155766,10.20119,0101000020E610000082902C600267244014EAE923F0134C40
13500519,1481,77364871,Private room,,Aarhus,,24,5,5.0,2,1.0,,65.0,,"Nice, bright and new in Aarhus!",2017-07-28 01:21:45.217773,56.15238,10.187432,0101000020E61000009F724C16F75F24404148163081134C40
12974477,1481,71411061,Private room,,Aarhus,,24,1,0.0,2,1.0,,65.0,,"Nice, bright and new in Aarhus!",2017-07-28 01:21:45.214744,56.153873,10.188794,0101000020E6100000AF5C6F9BA9602440635E471CB2134C40
11672976,1481,61071917,Private room,,Aarhus,,24,1,0.0,2,1.0,,65.0,,Private room near City Center,2017-07-28 01:21:45.212053,56.145082,10.188022,0101000020E610000066DB696B44602440809E060C92124C40
14073378,1481,5049368,Private room,,Aarhus,,24,0,0.0,2,1.0,,65.0,,Room in the middel of Aarhus,2017-07-28 01:21:44.215957,56.155309,10.195009,0101000020E6100000F1D93A38D863244022E3512AE1134C40
18626498,1481,48081071,Private room,,Aarhus,,24,0,0.0,2,1.0,,80.0,,Bo på toppen af Aarhus,2017-07-28 01:21:44.213231,56.157977,10.216881,0101000020E6100000603FC4060B6F24409642209738144C40
18097403,1481,124654399,Private room,,Aarhus,,13,0,0.0,2,1.0,,65.0,,Beautiful spacious brand new room,2017-07-28 01:21:44.210458,56.236756,10.197101,0101000020E61000008E041A6CEA642440DE9046054E1E4C40
1259324,1481,6193751,Private room,,Aarhus,,24,4,0.0,1,1.0,,65.0,,Parisian atmosphere in Aarhus C,2017-07-28 01:21:44.207696,56.157154,10.209012,0101000020E61000006FF1F09E036B2440C1374D9F1D144C40
18705832,1481,124275529,Private room,,Aarhus,,24,1,0.0,1,1.0,,63.0,,Nice room in penthouse apartment,2017-07-28 01:21:44.198994,56.158346,10.204116,0101000020E6100000412E71E481682440E9B985AE44144C40
7191214,1481,15009326,Private room,,Aarhus,,3,0,0.0,2,1.0,,65.0,,Cosy apartment in the city center,2017-07-28 01:21:44.196379,56.166546,10.184594,0101000020E61000005E13D21A835E2440CAA31B6151154C40
893262,1481,2005323,Private room,,Aarhus,,24,15,4.5,1,1.0,,71.0,,Balcony room by Aarhus University,2017-07-28 01:21:44.194227,56.17064,10.215276,0101000020E6100000363AE7A7386E2440D9B11188D7154C40
12451817,1481,44932890,Private room,,Aarhus,,1,6,4.5,2,1.0,,73.0,,Nice room for 2 persons in Aarhus,2017-07-28 01:21:44.191602,56.132832,10.209143,0101000020E6100000E95F92CA146B24405FEE93A300114C40
3222035,1481,16315813,Private room,,Aarhus,,24,0,0.0,2,1.0,,79.0,,Privat værelse til North Side?,2017-07-28 01:21:44.188649,56.164976,10.201618,0101000020E6100000E29178793A672440FD4FFEEE1D154C40
1491850,1481,7942378,Private room,,Aarhus,,5,6,5.0,2,1.0,,65.0,,Two rooms close to City and Beach,2017-07-28 01:21:44.185817,56.195146,10.254962,0101000020E61000000D7217618A822440FDF84B8BFA184C40
11273860,1481,58863503,Private room,,Aarhus,,24,0,0.0,2,1.0,,65.0,,Downtown room with amazing view,2017-07-28 01:21:44.183172,56.142803,10.203367,0101000020E6100000D82B2CB81F682440A662635E47124C40
17168407,1481,68871018,Private room,,Aarhus,,24,0,0.0,2,1.0,,65.0,,Hyggeligt værelse i Aarhus C/Frederiksbjerg,2017-07-28 01:21:44.181229,56.144325,10.189207,0101000020E61000003A596ABDDF602440637FD93D79124C40
16906704,1481,112860263,Private room,,Aarhus,,24,26,5.0,2,1.0,,68.0,,Moden and cozy apartment in Aarhus C,2017-07-28 01:21:44.177394,56.155517,10.205538,0101000020E6100000A62BD8463C6924406C7C26FBE7134C40
16502800,1481,104077777,Private room,,Aarhus,,4,0,0.0,2,1.0,,65.0,,Lækker lejlighed tæt på centrum,2017-07-28 01:21:44.174493,56.180986,10.198302,0101000020E61000007976F9D68765244055849B8C2A174C40
3612963,1481,18204354,Private room,,Aarhus,,24,0,0.0,2,1.0,,80.0,,In the center of Aarhus,2017-07-28 01:21:44.171520,56.159225,10.202793,0101000020E610000028B7ED7BD467244051DA1B7C61144C40
6718615,1481,35150088,Private room,,Aarhus,,24,5,4.5,2,1.0,,65.0,,Jungle & Rooftop,2017-07-28 01:21:44.168991,56.143492,10.204251,0101000020E6100000C0594A96936824406B9E23F25D124C40
18478100,1481,6875764,Private room,,Aarhus,,24,0,0.0,1,0.0,,73.0,,Skønt værelse/lille stue - Aarhus C - nær ALT.,2017-07-28 01:21:44.166127,56.164188,10.212835,0101000020E610000069E388B5F86C2440A532C51C04154C40
6669921,1481,17778723,Private room,,Aarhus,,24,0,0.0,2,1.0,,80.0,,"Central high roof basement, 92 m2",2017-07-28 01:21:42.427390,56.171129,10.210097,0101000020E6100000B5F97FD5916B2440D732198EE7154C40
6702677,1481,35083326,Private room,,Aarhus,,24,12,5.0,4,1.0,,66.0,,Værelse m. hems i herskabslejlighed,2017-07-28 01:21:42.422886,56.158309,10.213962,0101000020E61000006B2C616D8C6D2440CCD4247843144C40
11734269,1481,62416185,Private room,,Aarhus,,4,1,0.0,1,1.0,,65.0,,En dejlig seng i et soveværelse,2017-07-28 01:21:42.420133,56.18172,10.212459,0101000020E6100000537B116DC76C2440BA83D89942174C40
11566813,1481,61103867,Private room,,Aarhus,,24,0,0.0,2,1.0,,80.0,,"Lyst værelse, 20 m2",2017-07-28 01:21:42.417556,56.156835,10.183397,0101000020E6100000785E2A36E65D244020EF552B13144C40
17344200,1481,117154909,Private room,,Aarhus,,24,12,5.0,2,1.0,,65.0,,Aarhus Island - A room with a view!,2017-07-28 01:21:42.414652,56.164272,10.22796,0101000020E6100000A297512CB774244002D369DD06154C40
10506793,1481,9046141,Private room,,Aarhus,,24,0,0.0,4,1.0,,73.0,,Unique appartment in the Latin Quarter,2017-07-28 01:21:42.412390,56.160837,10.212351,0101000020E6100000B98B3045B96C24404E7E8B4E96144C40
13898783,1481,17048412,Private room,,Aarhus,,5,1,0.0,2,1.0,,65.0,,Stort værelse (30 m2) med bad,2017-07-28 01:21:42.410219,56.190955,10.228908,0101000020E6100000E695EB6D33752440FC00A43671184C40
13186808,1481,49873614,Private room,,Aarhus,,24,2,0.0,2,1.0,,80.0,,Feel local in the midle of Aarhus,2017-07-28 01:21:42.407490,56.144786,10.191663,0101000020E6100000DDB419A7216224409775FF5888124C40
19597989,1481,137785003,Private room,,Aarhus,,24,0,0.0,6,1.0,,80.0,,Stylishly furbished room in the heart of Århus!,2017-07-28 01:21:42.405462,56.152355,10.210839,0101000020E61000005471E316F36B2440E8305F5E80134C40
18870619,1481,18161652,Private room,,Aarhus,,1,0,0.0,4,2.0,,65.0,,2 rooms with own bath and kitchen.,2017-07-28 01:21:42.403294,56.119983,10.205787,0101000020E610000048E2E5E95C692440B9895A9A5B0F4C40
19653857,1481,138348793,Private room,,Aarhus,,1,0,0.0,4,2.0,,69.0,,Dejlig lys og rummelig lejlighed midt i Aarhus,2017-07-28 01:21:42.401181,56.140616,10.19211,0101000020E61000001878EE3D5C622440ADA580B4FF114C40
19927700,1481,115180148,Private room,,Aarhus,,24,0,0.0,2,1.0,,80.0,,Just behind Bruns Gallery!!!,2017-07-28 01:21:42.399037,56.148799,10.204066,0101000020E61000007973B8567B682440B8567BD80B134C40
10225889,1481,52548000,Private room,,Aarhus,,24,0,0.0,2,1.0,,80.0,,Værelse i 155 kvm herskabslejlighed,2017-07-28 01:21:42.396820,56.152648,10.206633,0101000020E61000007A8CF2CCCB69244060E63BF889134C40
18565378,1481,17136819,Private room,,Aarhus,,4,0,0.0,3,1.0,,80.0,,Billig dobbeltseng til Northside,2017-07-28 01:21:42.394169,56.174189,10.201955,0101000020E6100000018750A56667244056293DD34B164C40
9741044,1481,50257430,Private room,,Aarhus,,24,0,0.0,2,1.0,,79.0,,Fint værelse i nyrenoveret hus,2017-07-28 01:21:42.391821,56.167464,10.193674,0101000020E6100000C72B103D29632440F1A0D9756F154C40
17763042,1481,121232385,Private room,,Aarhus,,10,2,0.0,2,1.0,,72.0,,God plads i flot kælder tæt på natur og oplevelser,2017-07-28 01:21:42.380182,56.160938,10.113987,0101000020E61000009B560A815C3A24408257CB9D99144C40
15667724,1481,72287741,Private room,,Aarhus,,24,1,0.0,2,1.0,,80.0,,"Lovely room on Trøjborg, Aarhus!",2017-07-28 01:21:42.372010,56.172997,10.211506,0101000020E6100000C8D0B1834A6C24402FA704C424164C40
9298440,1481,48272619,Private room,,Aarhus,,24,0,0.0,2,1.0,,80.0,,Lovely apartment in Aarhus city,2017-07-28 01:21:40.583597,56.165304,10.19711,0101000020E6100000DB6D179AEB642440F1F274AE28154C40
986830,1481,4961330,Private room,,Aarhus,,4,7,4.5,2,1.0,,80.0,,Bed & breakfast- rooms close to Uni,2017-07-28 01:21:40.580723,56.175088,10.192876,0101000020E6100000D95DA0A4C062244006F6984869164C40
10508879,1481,12155965,Private room,,Aarhus,,24,0,0.0,2,1.0,,73.0,,Cozy appartment in the latinquarter,2017-07-28 01:21:40.577808,56.15894,10.213086,0101000020E61000008E78B29B196D24405C035B2558144C40
11728391,1481,62378423,Private room,,Aarhus,,6,7,5.0,2,1.0,,65.0,,Skønt værelse tæt på Århus centrum,2017-07-28 01:21:40.575351,56.150065,10.150254,0101000020E6100000B62FA017EE4C24401AA3755435134C40
16843202,1481,22047977,Private room,,Aarhus,,24,18,5.0,2,1.0,,65.0,,In the heart of Aarhus,2017-07-28 01:21:40.572707,56.15977,10.206603,0101000020E6100000CF8250DEC7692440E370E65773144C40
10244682,1481,52656416,Private room,,Aarhus,,2,8,4.5,2,1.0,,65.0,,Tæt på centrum v. skov og strand,2017-07-28 01:21:40.562968,56.134528,10.185476,0101000020E6100000C362D4B5F65E2440BA32A83638114C40
7810415,1481,16166134,Private room,,Aarhus,,24,0,0.0,3,1.0,,78.0,,Charming Townhouse with atmospher,2017-07-28 01:21:40.560274,56.148908,10.205165,0101000020E610000053910A630B6924406F0ED76A0F134C40
13662655,1481,44990018,Private room,,Aarhus,,24,2,0.0,2,1.0,,73.0,,Room with a view,2017-07-28 01:21:40.557525,56.144479,10.205418,0101000020E6100000FB04508C2C692440B9FAB1497E124C40
5094134,1481,26320808,Private room,,Aarhus,,24,11,4.0,1,1.0,,65.0,,Room in the heart of Aarhus 5 min. from University,2017-07-28 01:21:40.554754,56.160693,10.206932,0101000020E6100000E3FDB8FDF26924401BD9959691144C40
19481904,1481,27510145,Private room,,Aarhus,,24,0,0.0,3,1.0,,71.0,,"Room close to citycenter, forest and harbour",2017-07-28 01:21:40.552595,56.164986,10.217181,0101000020E61000000AA01859326F24402026E1421E154C40
13824144,1481,3254654,Private room,,Aarhus,,24,7,5.0,2,1.0,,67.0,,Stay comfortable near the city and university,2017-07-28 01:21:40.549988,56.16251,10.20593,0101000020E6100000D3872EA86F692440F0A2AF20CD144C40
14831566,1481,19527080,Private room,,Aarhus,,2,0,0.0,2,1.0,,65.0,,Spacious room in a villa with garden + P,2017-07-28 01:21:40.546175,56.123154,10.157593,0101000020E610000035289A07B0502440902FA182C30F4C40
5020480,1481,25902450,Private room,,Aarhus,,4,1,0.0,2,1.0,,65.0,,Beautiful new house with own bathroom,2017-07-28 01:21:40.538697,56.176554,10.191358,0101000020E6100000EBA7FFACF96124402FFD4B5299164C40
1032200,1481,5678913,Private room,,Aarhus,,24,18,5.0,2,1.0,,64.0,,Private room in central Aarhus,2017-07-28 01:21:40.535820,56.164322,10.204468,0101000020E610000035289A07B0682440B401D88008154C40
18972309,1481,39795081,Private room,,Aarhus,,24,1,0.0,2,1.0,,64.0,,Privat værelse i Lejlighed,2017-07-28 01:21:40.532548,56.165037,10.22557,0101000020E6100000DDEA39E97D732440A2D0B2EE1F154C40
6003785,1481,31165626,Private room,,Aarhus,,24,17,4.5,2,1.0,,80.0,,Værelse i udsigtsbolig på havnen.,2017-07-28 01:21:40.527692,56.167303,10.228072,0101000020E610000041446ADAC5742440E7C2482F6A154C40
19633844,1481,50367192,Private room,,Aarhus,,24,4,5.0,4,2.0,,69.0,,Lækker 79 M2 lejlighed i centrum af Aarhus,2017-07-28 01:21:38.721330,56.151739,10.195352,0101000020E6100000986A662D056424408D43FD2E6C134C40
1791152,1481,9397880,Private room,,Aarhus,,5,2,0.0,2,1.0,,69.0,,"A room for you in Aarhus, Risskov",2017-07-28 01:21:38.718471,56.202314,10.239412,0101000020E6100000378AAC35947A2440F0C2D66CE5194C40
5384740,1481,2254663,Private room,,Aarhus,,24,35,5.0,2,1.0,,71.0,,The Sunshine Apartment W/Terrace.,2017-07-28 01:21:38.716262,56.151531,10.198429,0101000020E6100000EE27637C9865244043AA285E65134C40
6814903,1481,21665869,Private room,,Aarhus,,24,0,0.0,2,1.0,,65.0,,14 km^2 værelse med dobbeltseng,2017-07-28 01:21:38.713137,56.154582,10.183517,0101000020E61000002385B2F0F55D24406F46CD57C9134C40
18923242,1481,39261707,Private room,,Aarhus,,24,2,0.0,3,1.0,,80.0,,Spacious half apartment in the heart of Aarhus,2017-07-28 01:21:38.711120,56.158492,10.198449,0101000020E61000000AD9791B9B652440BD56427749144C40
4600672,1481,23844811,Private room,,Aarhus,,24,57,5.0,2,1.0,,80.0,,Central and quiet. Private entrance,2017-07-28 01:21:38.708413,56.147189,10.20584,0101000020E6100000D36A48DC636924405CAAD216D7124C40
893261,1481,2005323,Private room,,Aarhus,,24,8,4.5,1,1.0,,71.0,,Aarhus University large room in antique apartment,2017-07-28 01:21:38.706142,56.171658,10.212843,0101000020E6100000745DF8C1F96C2440630CACE3F8154C40
18464964,1481,53327947,Private room,,Aarhus,,5,2,0.0,2,1.0,,68.0,,Dejligt værelse 1,2017-07-28 01:21:38.702452,56.199819,10.239067,0101000020E61000000D1B65FD667A2440490F43AB93194C40
20092431,1481,50923036,Private room,,Aarhus,,24,0,0.0,2,1.0,,64.0,,Stort værelse i hjertet af Latinerkvarteret,2017-07-28 01:21:38.699753,56.158626,10.20937,0101000020E6100000EC866D8B326B2440CC2555DB4D144C40
8572129,1481,44932890,Private room,,Aarhus,,1,11,5.0,2,1.0,,73.0,,Nice room for 2-3 persons in Aarhus,2017-07-28 01:21:38.695390,56.132292,10.21059,0101000020E6100000B2BAD573D26B2440DFC2BAF1EE104C40
17735100,1481,884420,Private room,,Aarhus,,24,10,5.0,2,1.0,,80.0,,Charming townhouse in the heart of lovely Aarhus,2017-07-28 01:21:38.692771,56.154159,10.206051,0101000020E6100000BF9D44847F69244029B16B7BBB134C40
15637546,1481,82133141,Private room,,Aarhus,,5,1,0.0,2,1.0,,65.0,,"Cosy, quiet room not far from Aarhus Center.",2017-07-28 01:21:38.688842,56.189185,10.236529,0101000020E6100000761C3F541A79244067F2CD3637184C40
19149704,1481,132578647,Private room,,Aarhus,,24,0,0.0,4,2.0,,73.0,,Lys og hyggelig lejlighed,2017-07-28 01:21:38.686348,56.172646,10.216598,0101000020E61000000DC2DCEEE56E244082E49D4319164C40
19666991,1481,55890182,Private room,,Aarhus,,24,1,0.0,2,1.0,,80.0,,Large room in the latin quarter,2017-07-28 01:21:38.684006,56.159203,10.208093,0101000020E6100000950D6B2A8B6A244069368FC360144C40
19748542,1481,103010937,Private room,,Aarhus,,24,0,0.0,2,1.0,,73.0,,New big apartment in the center of Aarhus,2017-07-28 01:21:38.681361,56.16507,10.227927,0101000020E610000033C005D9B27424407EC6850321154C40
19359715,1481,65223950,Private room,,Aarhus,,24,0,0.0,2,2.0,,73.0,,Cosy double room in the center of Aarhus,2017-07-28 01:21:38.678342,56.155691,10.208916,0101000020E6100000E738B709F76A244009A4C4AEED134C40
19359096,1481,130740025,Private room,,Aarhus,,5,5,5.0,4,2.0,,80.0,,Lys kælderlejlighed tæt på strand og skov,2017-07-28 01:21:38.676052,56.196034,10.2257,0101000020E6100000166A4DF38E732440B87361A417194C40
17435197,1481,17059663,Private room,,Aarhus,,24,11,5.0,4,1.0,,77.0,,Latinernouveau -Home in central Aarhus and rooftop,2017-07-28 01:21:38.673398,56.158509,10.204879,0101000020E61000003D4679E6E5682440938FDD054A144C40
8170872,1481,9726084,Private room,,Aarhus,,24,0,0.0,2,1.0,,42.0,,Light room in the heart of Århus,2017-07-28 01:21:36.387444,56.161721,10.213064,0101000020E6100000EEE87FB9166D2440C8091346B3144C40
6771603,1481,35453520,Private room,,Aarhus,,24,0,0.0,2,1.0,,42.0,,Udlejer skønt værelse midt i Aarhus,2017-07-28 01:21:36.385133,56.158274,10.195607,0101000020E6100000C3BCC799266424404FE78A5242144C40
5235962,1481,6370732,Private room,,Aarhus,,24,8,5.0,2,1.0,,48.0,,Amazing view in the city center,2017-07-28 01:21:36.382655,56.156046,10.196053,0101000020E6100000BC900E0F61642440F855B950F9134C40
12356413,1481,66736825,Private room,,Aarhus,,24,28,5.0,2,1.0,,54.0,,In the middle of the Main street,2017-07-28 01:21:36.380284,56.152674,10.20515,0101000020E61000007E8CB96B09692440897956D28A134C40
12460260,1481,45746431,Private room,,Aarhus,,3,0,0.0,3,1.0,,54.0,,½ house close to the center,2017-07-28 01:21:36.378144,56.165915,10.176411,0101000020E61000002F4FE78A525A24403A75E5B33C154C40
19870543,1481,140573882,Private room,,Aarhus,,24,0,0.0,2,1.0,,57.0,,Great room with big balcony in Aarhus,2017-07-28 01:21:36.375905,56.171775,10.216894,0101000020E6100000B265F9BA0C6F24409CA223B9FC154C40
16178817,1481,34582451,Private room,,Aarhus,,24,0,0.0,2,1.0,,43.0,,A nice penthouse apartment in the heart of Aarhus,2017-07-28 01:21:36.373257,56.154669,10.197431,0101000020E6100000E36E10AD156524403E5A9C31CC134C40
18445989,1481,125690994,Private room,,Aarhus,,24,8,5.0,2,1.0,,61.0,,Unik lejlighed i hjertet af Aarhus,2017-07-28 01:21:36.369351,56.149938,10.198207,0101000020E610000032AD4D637B652440BD361B2B31134C40
13508960,1481,11060384,Private room,,Aarhus,,24,2,0.0,2,1.0,,48.0,,Dejligt værelse i centrum af Aarhus,2017-07-28 01:21:36.363361,56.158934,10.197053,0101000020E61000004A287D21E46424407A1C06F357144C40
16889127,1481,43876296,Private room,,Aarhus,,24,0,0.0,2,1.0,,48.0,,Værelse med tagterrasse centralt i Aarhus,2017-07-28 01:21:36.360935,56.149612,10.203729,0101000020E61000005A7EE02A4F682440698B6B7C26134C40
11997434,1481,950501,Private room,,Aarhus,,24,0,0.0,1,1.0,,48.0,,Extra room for NS 2016 + breakfast,2017-07-28 01:21:36.358490,56.15453,10.19624,0101000020E61000008655BC91796424401D2098A3C7134C40
3390644,1481,17106389,Private room,,Aarhus,,24,18,5.0,2,1.0,,47.0,,Designer room & free bikes,2017-07-28 01:21:36.355593,56.145821,10.20277,0101000020E610000047382D78D1672440F6083543AA124C40
19566003,1481,15678497,Private room,,Aarhus,,24,0,0.0,4,2.0,,57.0,,Cozy Apartment With High Ceilings in Århus Center,2017-07-28 01:21:36.349220,56.144883,10.188577,0101000020E61000003B8E1F2A8D602440895FB1868B124C40
16506019,1481,83515016,Private room,,Aarhus,,24,0,0.0,2,1.0,,48.0,,Centralbeliggende værelse,2017-07-28 01:21:36.346995,56.160502,10.213003,0101000020E610000058E6ADBA0E6D2440A7785C548B144C40
9344891,1481,13866980,Private room,,Aarhus,,24,0,0.0,2,1.0,,45.0,,Little room in the heart of Aarhus.,2017-07-28 01:21:36.343459,56.160912,10.209894,0101000020E6100000D540F339776B244059C4B0C398144C40
13406599,1481,76330491,Private room,,Aarhus,,6,2,0.0,2,1.0,,48.0,,Værelse i hjertet af Århus C,2017-07-28 01:21:34.632719,56.15378,10.1814,0101000020E610000022FDF675E05C2440B2632310AF134C40
13991654,1481,29373459,Private room,,Aarhus,,2,2,0.0,2,1.0,,47.0,,Cozy appartment i quiet nabourhood,2017-07-28 01:21:34.630451,56.127485,10.162621,0101000020E61000001F49490F4353244083DDB06D51104C40
